0.9925133762805576	0.8496099464931748	0.09032030792271795	0.8263939480501683	0.03292169053730554	0.4734099939430132	0.45365333013730647	0.4013130840410597	0.1488318245446314	0.2335773805238084	0.5065724695659528	0.5974457288974049	0.5311844871990523	0.33508962171302525	0.2555198737552389	0.7224224063538773
0.5485302390473712	0.7232651432141206	0.5363667527012039	0.07212129617506569	0.20946649887668745	0.5960705463884439	0.8696204615866048	0.9178215965984264	0.10658942213247458	0.35723617571541455	0.8909561325687634	0.07925549509540031	0.5736106218726702	0.19801742822502644	0.7409922941923568	0.21761428357077794
0.6466050124224925	0.4172994798983687	0.01490363011521123	0.1014648881287894	0.6227852328466228	0.38173279330928755	0.10135700017561988	0.44549653979924764	0.344323829362043	0.5845308976143466	0.47270076627333735	0.42308803108211723	0.2220615022588306	0.476891876759586	0.7440510845034609	0.31410815004092596
0.9197626643567229	0.9524404148715968	0.33810061348633536	0.555964270968532	0.894504484936846	0.33259561921857395	0.3335319812007065	0.7598063134530713	0.5382794193171427	0.23343772995439593	0.5138128826470505	0.19014657472016494	0.7698296530214426	0.5052138083229853	0.040474965770952664	0.2952451034524568
0.06771369366959701	0.3133447262025053	0.46003359617968753	0.7579093417122302	0.9308229851873775	0.22119956395493467	0.007756395050678266	0.29391824725199456	0.2054643815037791	0.19396780676515246	0.5326191649704408	0.7329221112052378	0.9113196124053287	0.4548285624661086	0.09556918775087375	0.8705034069560191
0.30236872578530805	0.6580889078418313	0.690640356475219	0.6525836920977341	0.18507857850644216	0.2312453607104279	0.4169819374648118	0.8020943414922028	0.898897608501509	0.21584442599160947	0.15737272695578342	0.9798144245222002	0.9735253216820363	0.28565582831434955	0.005333497127063991	0.8742079117803729
0.6781232835338973	0.4069381378531056	0.39851098030932053	0.2639199207573619	0.3469051455056127	0.30553813956485176	0.2745218310934592	0.7660072592796925	0.2555901322166658	0.3321247741807387	0.624582352822274	0.40286878039358065	0.801196832917523	0.06805112259928103	0.5048291193572545	0.06435579335667052
0.3493941091685826	0.9817156042899828	0.21684480922040872	0.9321109416150191	0.22477386423869694	0.535028895279505	0.8507224569116527	0.9526326737558561	0.768767118087518	0.0873073847626109	0.7588230749988021	0.05296197628897126	0.4963677819910739	0.28567807199041817	0.6371772101020456	0.19590463088652466
0.26351743270503114	0.6514877871377909	0.6811621605584963	0.0128036267149505	0.4529413205595527	0.8740610029758191	0.693348202043369	0.07818266318797851	0.24126830451228742	0.6634301998328065	0.15794789069782111	0.20135988809674132	0.7416887914109185	0.6773081605873048	0.7642134081844492	0.10717613736419929
0.21476477865462185	0.6025107815683626	0.4200927226157456	0.5091745398858265	0.8339429529573301	0.32644332325925873	0.5922600995990475	0.2589134590886142	0.5605990064728994	0.14509791451560994	0.9886478038331648	0.17718328159164298	0.33183502702376555	0.46019214132132547	0.23728540748793447	0.5635146458853524
