0.7821152725669853	0.8793707486533753	0.26803770363615764	0.6005405602897416	0.4374772975105574	0.9693449385707866	0.4870856715507661	0.9022315383910702
0.5872092151782768	0.12500555010768388	0.7531903930961361	0.8834158342646092	0.402352405765807	0.8260856476578284	0.6094616910954556	0.9291797260043748
0.90294075809854	0.0736872155634738	0.7475589937688973	0.546638360059643	0.4398757467739087	0.09317447233013532	0.41759483245105256	0.39819886226367274
0.11375869124959403	0.44500069759381433	0.8387545364764455	0.8658255302202826	0.48229367669694057	0.5556303332198951	0.26741173060311985	0.7427383827414822
0.015336868489927324	0.6200167449764187	0.7763439780013413	0.5516396880826224	0.39406142508758646	0.8624953422407278	0.3031288653904003	0.5074523660559096
0.38026846914750045	0.9521264759193637	0.506331202729527	0.4247726925190467	0.6587018931917108	0.5250857657480303	0.2423162579030158	0.3638489338788322
0.7926631911820079	0.7613167344682747	0.9645865372439442	0.2382533444058481	0.8429151127091727	0.39308825940841197	0.6646039603603902	0.21563140220238508
0.9320671418018074	0.6288649071994141	0.3318845342784742	0.7927806325118576	0.38047775714122745	0.17559651018321598	0.5131625148053209	0.5893029328011488
0.8874150407075492	0.8544191739090563	0.9546797733350809	0.27420561503053875	0.7228123614383235	0.17511497120930986	0.548116920526702	0.25123819918577683
0.4168923450350035	0.9879764276755021	0.49178705403608625	0.5644239824359902	0.9047945286491865	0.5212425632024147	0.12261848398068498	0.39646226431887044
0.8943740247957732	0.3831499517605297	0.37335576983170626	0.32041348485509635	0.4819953579278593	0.2382730660457304	0.7925496615314811	0.8332623396166234
0.4259361721182713	0.4717403909216549	0.8253460221424134	0.48400659110424993	0.18084964961505712	0.07125962009411335	0.7445602793883055	0.9179351343742836
0.7489864504978916	0.4704111065163661	0.9430985408364878	0.3364741337522701	0.022414521136373988	0.18841493806201925	0.18223098547821315	0.8346485931145156
0.6097951811761044	0.34507035587537804	0.6897197058444999	0.09313595561690158	0.42579561819862577	0.6718213375645798	0.9785198309033087	0.4043946737402353
0.3227035426625984	0.1302606376623403	0.6761384569281452	0.6297815127470139	0.37094633783965736	0.014311368678233238	0.4775283693345216	0.4381651343711881
0.38531332365879956	0.49765503327162075	0.4021190644571262	0.006815659060336543	0.7252547011205805	0.04016916527986725	0.8825024191403152	0.5165055157841902
0.8011711198282738	0.45318921192574924	0.39709591575257486	0.5209735804450903	0.13919277386417606	0.5579340426940287	0.6604092201430702	0.16013336665102096
0.027864149051910037	0.9658992890725846	0.41578391005328696	0.6478358893850109	0.1455538036532753	0.8955796734049812	0.7265554760475095	0.82352778182851
0.45299150587771164	0.6617094728196671	0.49632761300571504	0.27318546001302235	0.8817653556526783	0.3682068622526091	0.7059980926977039	0.513248526535697
0.1138353037206623	0.9356412348701038	0.19303947086144113	0.2595979985631378	0.8472029078897938	0.8453137901193499	0.7530729743239553	0.6720314603961854
0.7835302398834878	0.862853934717688	0.9448564667238553	0.259866366024063	0.5940357729036372	0.1084583760837845	0.6158633262488225	0.6417641443021505
0.595036729791409	0.3445018327004894	0.7159884480400254	0.7118224853797248	0.3808596743875601	0.8596601204217618	0.12968809425336159	0.08835230120767057
0.9440859898280614	0.04533442202882476	0.8267031891760899	0.7800556924149924	0.3495601708589604	0.9203161113262324	0.9808426215908699	0.8842634398729072
0.1260181832369205	0.1682324392039587	0.08388424511420722	0.49518911222254736	0.17282729794044926	0.6047525294910587	0.012574922298540292	0.2124043977117671
0.3653378309784667	0.5789702664234673	0.17806781155270524	0.8356517687645297	0.5589152853794339	0.27800288121225103	0.8481831506346731	0.675742557678779
0.7639159000882825	0.9649280308442179	0.49980087141330753	0.6414295940025101	0.4126442775008923	0.24985046324527938	0.6895411744103463	0.6214335266425255
0.795161687210802	0.2191531408431937	0.5232413059695735	0.5754945267182552	0.9839412010534665	0.6287482431854083	0.6488355062285514	0.8093691120926734
0.12310634568755496	0.5326530657755939	0.20392160746456778	0.6657523668313732	0.6135490212534582	0.29010356054376407	0.5077712461448518	0.06814595401738344
